family_id	family_label	product_id	carac_id	carac_label	value
2051	Diffuseurs à fentes	101764	101	Plus produit	> Diffusion réglable.##NewLine##> Possibilité de bandeaux linéaires.##NewLine##> Disponible pour la reprise avec filtre.
2052	Diffuseurs à jet hélicoïdal	1977	83	Gamme	Diffuseur à jet hélicoïdal
2052	Diffuseurs à jet hélicoïdal	1977	93	Nom du produit	Série SF 785 - acier
2052	Diffuseurs à jet hélicoïdal	1977	71	Description produit	Le SF 785 est un diffuseur plafonnier réglable à jet hélicoïdal en acier pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires. Ce diffuseur permet une homogénéisation rapide des températures. Il est particulièrement adapté aux installations à grand taux de brassage et faible hauteur sous plafond. Il est disponible en plusieurs dimensions de 400 x 400 à 825 x 825 mm (dont 600 x 600 mm pour les dalles de faux-plafond). Sa finition est en peinture époxy blanc RAL 9003 - 85% avec les déflecteurs plastiques en noir RAL 9005.
2052	Diffuseurs à jet hélicoïdal	1977	101	Plus produit	> diffusion à jet hélicoïdal,##NewLine##> idéal pour les installations à grand taux de brassage.
2052	Diffuseurs à jet hélicoïdal	1978	83	Gamme	Diffuseur à jet hélicoïdal
2052	Diffuseurs à jet hélicoïdal	1978	93	Nom du produit	Série SF 786 - acier
2052	Diffuseurs à jet hélicoïdal	1978	71	Description produit	Le SF 785 est un diffuseur plafonnier réglable à jet hélicoïdal en acier pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires. Ce diffuseur permet une homogénéisation rapide des températures. Il est particulièrement adapté aux installations à grand taux de brassage et faible hauteur sous plafond. Il est disponible en plusieurs dimensions de 400 x 400 à 825 x 825 mm (dont 600 x 600 mm pour les dalles de faux-plafond). Sa finition est en peinture époxy blanc RAL 9003 - 85%.
2052	Diffuseurs à jet hélicoïdal	1978	101	Plus produit	> diffusion à jet hélicoïdal,##NewLine##> idéal pour les installations à grand taux de brassage.
2052	Diffuseurs à jet hélicoïdal	11040	83	Gamme	Diffuseur à jet hélicoïdal circulaire réglable
2052	Diffuseurs à jet hélicoïdal	11040	93	Nom du produit	Série AR 883 - aluminium
2052	Diffuseurs à jet hélicoïdal	11040	71	Description produit	L'AR 883 est un diffuseur à haute induction à jet d’air hélicoïdal pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires avec une grande hauteur sous plafond. Idéal pour les installations à forte différence de température grâce à sa grande capacité de mélange. Une option motorisation est disponible pour un fonctionnement optimum en hiver comme en été. Sa finition est en aluminium peinture époxy, teinte blanc RAL 9003 mat 30%.
2052	Diffuseurs à jet hélicoïdal	11040	101	Plus produit	> diffusion réglable,##NewLine##> idéal pour installations à grande hauteur et taux de brassage important,##NewLine##> adaptation motorisée de la géométrie du diffuseur en fonction du besoin pour une bonne maîtrise du confort.
2052	Diffuseurs à jet hélicoïdal	2414	83	Gamme	Diffuseur à jet hélicoïdal circulaire réglable
2052	Diffuseurs à jet hélicoïdal	2414	93	Nom du produit	Série AR 883 Thermo - aluminium
2052	Diffuseurs à jet hélicoïdal	2414	71	Description produit	L'AR 883 Thermo est un diffuseur à haute induction à jet d’air hélicoïdal pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires avec une grande hauteur sous plafond. Il est idéal pour les installations à forte différence de température grâce à sa grande capacité de mélange. L'inclinaison des pales de diffusion variable est rapide et automatique en fonction de la température de l’air insufflé, pour un fonctionnement optimum en hiver comme en été. Sa finition est en aluminium peinture époxy, teinte blanc RAL 9003-85%. 
2052	Diffuseurs à jet hélicoïdal	2414	101	Plus produit	> idéal pour installations à grande hauteur et taux de brassage important,##NewLine##> adaptation automatique de la géométrie du diffuseur en fonction de la température pour une bonne maîtrise du confort en toutes saisons,##NewLine##> pas de raccordement électrique.
2052	Diffuseurs à jet hélicoïdal	1993	83	Gamme	Diffuseur à jet hélicoïdal twisted
2052	Diffuseurs à jet hélicoïdal	1993	93	Nom du produit	Série TWISTED® 850 - acier
2052	Diffuseurs à jet hélicoïdal	1993	71	Description produit	Le TWISTED® 850 est un diffuseur à haute induction à jet d’air hélicoïdal pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires avec un grand taux de brassage. Il est idéal pour le soufflage d’air avec des écarts de température importants et de faibles hauteurs de plafond et pour des installations à débit variable (type ventilo-convecteurs gainables). Il est prévu pour remplacer une dalle de plafond 600 x 600 mm ou 675 x 675 mm ou pour être monté en plafond uni. Il est adapté aux ossatures Tbars et Fine-Line. Il existe également en version isolée et en version reprise avec ou sans filtre. Il est disponible avec une finition standard en peinture époxy RAL 9003 mat 30% de brillance ou selon la carte de RAL. La gamme de finition AldesArchitect® est disponible pour ce diffuseur. 
2052	Diffuseurs à jet hélicoïdal	1993	101	Plus produit	> idéal pour les systèmes à débit variable,##NewLine##> excellent taux de brassage : Brevet exclusif Aldes,##NewLine##> compatible avec l'offre AldesArchitect®.
2052	Diffuseurs à jet hélicoïdal	1991	83	Gamme	Diffuseur à jet hélicoïdal fixe
2052	Diffuseurs à jet hélicoïdal	1991	93	Nom du produit	Série SR 861 - acier
2052	Diffuseurs à jet hélicoïdal	1991	71	Description produit	Le SR 861 est un diffuseur fixe à haute induction à jet d’air hélicoïdal pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires. Il offre un grande capacité de mélange pour une homogénéisation rapide des températures. Il est idéal pour les installations de conditionnement d’air à fort écart de température et faible hauteur sous plafond. Sa finition est en acier peinture époxy, teinte blanc RAL 9003-85%. Il est disponible en diamètre 125 mm à 315 mm.
2052	Diffuseurs à jet hélicoïdal	1991	101	Plus produit	> idéal pour le rafraîchissement,##NewLine##> excellent taux de brassage.
2052	Diffuseurs à jet hélicoïdal	1979	83	Gamme	Diffuseur à jet hélicoïdal
2052	Diffuseurs à jet hélicoïdal	1979	93	Nom du produit	Série SF 861 T - acier
2052	Diffuseurs à jet hélicoïdal	1979	71	Description produit	Le SF 861 T est un diffuseur fixe à haute induction à jet d’air hélicoïdal pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires avec faux-plafond 600 x 600 mm. Il offre une grande capacité de mélange pour une homogénéisation rapide des températures. Il est idéal pour les installations de conditionnement d’air à fort écart de température et faible hauteur sous plafond. Sa finition est en acier peinture époxy, teinte blanc RAL 9003-85%. 
2052	Diffuseurs à jet hélicoïdal	1979	101	Plus produit	> prévu pour les dalles de faux plafond 600 x 600,##NewLine##> diffusion efficace et simple à mettre en œuvre,##NewLine##> excellent taux de brassage.
1930	Diffuseurs spéciaux	11137	83	Gamme	Diffuseurs spéciaux
1930	Diffuseurs spéciaux	11137	93	Nom du produit	Série SC 984 - acier
1930	Diffuseurs spéciaux	11137	71	Description produit	Le SC 984 est un diffuseur à multi-buses rotatives pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires. Il dispose d'un soufflage réglable permettant un jet hélicoïdal ou multidirectionnel (1, 2, 3, ou 4 voies). Il permet grand taux de brassage et une homogénéisation rapide des températures. Il est idéal pour des installations à faible hauteur sous plafond. Disponible du diamètre Ø 125 au Ø 315 avec versions en 600 x 600 mm pour remplacement d’une dalle de faux-plafond. Ce diffuseur est en acier avec peinture époxy blanc RAL 910 mat 30% de brillance. 
1930	Diffuseurs spéciaux	11137	101	Plus produit	> idéal pour les installations à grand taux de brassage,##NewLine##> diffusion réglable,##NewLine##> version adaptée aux dalles de plafond 600x600 mm.
1930	Diffuseurs spéciaux	11138	83	Gamme	Diffuseur à déplacement
1930	Diffuseurs spéciaux	11138	93	Nom du produit	Série SP 391 - acier
1930	Diffuseurs spéciaux	11138	71	Description produit	Le SP 391 est un diffuseur à déplacement pour le rafraîchissement et la climatisation en locaux tertiaires et industriels généralement avec une grande hauteur sous plafond et se fixe au sol. Il offre un soufflage à basse vitesse sur 180°. La répartition de l’air est assurée par des déflecteurs internes. Il se positionne au mur dans la zone d'occupation. Disponible en 9 tailles du Ø 100 mm au Ø 630 mm soit de 200 à 950 mm de large et de 400 à 1800 mm de haut. Ce diffuseur est en acier avec finition en peinture époxy teinte blanc RAL 9010 mat 30%. 
1930	Diffuseurs spéciaux	11138	101	Plus produit	> idéal pour le rafraîchissement,##NewLine##> diffusion basse vitesse.
1930	Diffuseurs spéciaux	11139	83	Gamme	Diffuseur à déplacement
1930	Diffuseurs spéciaux	11139	93	Nom du produit	Série SP 392 - acier
1930	Diffuseurs spéciaux	11139	71	Description produit	Le SP 392 est un diffuseur à déplacement pour le rafraîchissement et la climatisation en locaux tertiaires et industriels généralement avec une grande hauteur sous plafond et se fixe au sol. Il offre un soufflage à basse vitesse sur 90°. La répartition de l’air est assurée par des déflecteurs internes. Il se positionne au mur dans la zone d'occupation. Disponible en 8 tailles du Ø 100 mm au Ø 500 mm soit de 240 à 902 mm de large et de 400 à 1500 mm de haut. Ce diffuseur est en acier avec finition en peinture époxy teinte blanc RAL 9010 mat 30%. 
1930	Diffuseurs spéciaux	11139	101	Plus produit	> idéal pour le rafraîchissement,##NewLine##> diffusion basse vitesse.
1930	Diffuseurs spéciaux	11140	83	Gamme	Diffuseur à déplacement
1930	Diffuseurs spéciaux	11140	93	Nom du produit	Série SP 393 - acier
1930	Diffuseurs spéciaux	11140	71	Description produit	Le SP 393 est un diffuseur à déplacement pour le rafraîchissement et la climatisation en locaux tertiaires et industriels généralement avec une grande hauteur sous plafond et se fixe au sol. Il offre un soufflage à basse vitesse sur un plan. La répartition de l’air est assurée par des déflecteurs internes. Il se positionne au mur dans la zone d'occupation et peut être encastré. Disponible du Ø 160 mm au Ø 630 mm soit de 350 à 1200 mm de large et de 400 à 1500 mm de haut. Ce diffuseur est en acier avec finition en peinture époxy teinte blanc RAL 9010 mat 30%. 
1930	Diffuseurs spéciaux	11140	101	Plus produit	> idéal pour le rafraîchissement,##NewLine##> diffusion basse vitesse.
1930	Diffuseurs spéciaux	11141	83	Gamme	Diffuseur à déplacement
1930	Diffuseurs spéciaux	11141	93	Nom du produit	Série SP 394 - acier
1930	Diffuseurs spéciaux	11141	71	Description produit	Le SP 394 est un diffuseur à déplacement pour le rafraîchissement et la climatisation en locaux tertiaires et industriels généralement avec une grande hauteur sous plafond et se fixe au sol. Il offre un soufflage à basse vitesse sur 360°. La répartition de l’air est assurée par des déflecteurs internes. Il se positionne au mur dans la zone d'occupation. Disponible en 4 tailles du Ø 315 mm au Ø 630 mm soit de 600 à 950 mm de large et de 1000 à 1800 mm de haut. Ce diffuseur est en acier avec finition en peinture époxy teinte blanc RAL 9010 mat 30%. 
1930	Diffuseurs spéciaux	11141	101	Plus produit	> idéal pour le rafraîchissement,##NewLine##> diffusion basse vitesse.
1930	Diffuseurs spéciaux	2410	83	Gamme	Diffuseur spéciaux
1930	Diffuseurs spéciaux	2410	93	Nom du produit	Série AR 190 - aluminium
1930	Diffuseurs spéciaux	2410	71	Description produit	L'AR 190 est un diffuseur à longue portée pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires avec une grande hauteur sous plafond. Il est idéal pour les locaux de grande hauteur type aéroports et halls d'exposition. Il permet d'éviter la stratification en chauffage. Il offre une diffusion orientable avec un angle d’inclinaison jusqu’à 30°. Il se positionne au mur, au plafond, ou au sol en allège. Sa finition est en aluminium peinture époxy, teinte blanc RAL9003 - 85%.
1930	Diffuseurs spéciaux	2410	101	Plus produit	> idéal pour déstratifier les locaux de grande hauteur,##NewLine##> jet d’air orientable,##NewLine##> fixation non apparente.
1930	Diffuseurs spéciaux	2411	83	Gamme	Diffuseur spéciaux
1930	Diffuseurs spéciaux	2411	93	Nom du produit	Série AR 190 Thermo - aluminium
1930	Diffuseurs spéciaux	2411	71	Description produit	L'AR 190 Thermo est un diffuseur à longue portée pour la diffusion d'air des systèmes de ventilation ou de conditionnement d'air dans les bâtiments tertiaires avec une grande hauteur sous plafond. Il est idéal pour les locaux de grande hauteur type aéroports et halls d'expositions. Il permet d'éviter la stratification en chauffage. Il offre une diffusion orientable avec un angle d’inclinaison jusqu’à 30°. L'angle de diffusion s'incline rapidement et automatiquement en fonction de la température de l’air insufflé, pour un fonctionnement optimum en hiver comme en été. Il se positionne au mur, au plafond, ou au sol en allège. Sa finition est en aluminium peinture époxy, teinte blanc RAL 9003 - 85%.
1930	Diffuseurs spéciaux	2411	101	Plus produit	> idéal pour déstratifier les locaux de grande hauteur,##NewLine##> jet d’air orientable,##NewLine##> système de ressort thermo-sensible pour confort d'été/hiver. 
1941	Volets de suppression	2418	83	Gamme	AVF 75
1941	Volets de suppression	2418	93	Nom du produit	Série AVF 75 - aluminium
1941	Volets de suppression	2418	71	Description produit	Le volet anti-retour en aluminium AVF 75  permet de mettre en dépression un local. Il se positionne sur le mur.
1941	Volets de suppression	2418	101	Plus produit	> régule la pression à l'intérieur d'un local.
1941	Volets de suppression	2406	83	Gamme	ANF 75
1941	Volets de suppression	2406	93	Nom du produit	Série ANF 75 - aluminium
1941	Volets de suppression	2406	71	Description produit	Le volet anti-retour en aluminium ANF 75 permet de mettre en surpression un local. Il se positionne sur le mur.
1941	Volets de suppression	2406	101	Plus produit	> régule la pression à l'intérieur d'un local.
1941	Volets de suppression	2415	83	Gamme	ATO 75
1941	Volets de suppression	2415	93	Nom du produit	Série ATO 75 - aluminium
1941	Volets de suppression	2415	71	Description produit	Ce volet anti-retour en aluminium AVO 75 permet de mettre en surpression ou en dépression un local suivant son sens d'installation. Il se positionne en gaine.
1941	Volets de suppression	2415	101	Plus produit	> régule la pression à l'intérieur d'un local.
2090	Grilles petites et grandes dimensions	2399	83	Gamme	AG 638
2090	Grilles petites et grandes dimensions	2399	93	Nom du produit	Série AG 638 - aluminium
2090	Grilles petites et grandes dimensions	2399	71	Description produit	La AG 638 est une grille extérieure murale rectangulaire à ailettes horizontales inclinées à 45° avec fonction anti-pluie et un grillage de protection à mailles carrées de 12 X 12, Ø 1,2 mm.
2090	Grilles petites et grandes dimensions	2399	101	Plus produit	> montage direct sans contre-cadre,##NewLine##> possibilité de montage dans un contre-cadre dédié sans perforer la maçonnerie.
2090	Grilles petites et grandes dimensions	2400	83	Gamme	AG 639
2090	Grilles petites et grandes dimensions	2400	93	Nom du produit	Série AG 639 - aluminium
2090	Grilles petites et grandes dimensions	2400	71	Description produit	La AG 639 est une grille extérieure murale rectangulaire à ailettes horizontales inclinées à 45° avec fonction anti-pluie et un grillage de protection à mailles carrées de 12 X 12, Ø 1,2 mm.
2090	Grilles petites et grandes dimensions	2400	101	Plus produit	> robustesse.
2090	Grilles petites et grandes dimensions	11049	83	Gamme	AG 645
2090	Grilles petites et grandes dimensions	11049	93	Nom du produit	Série AG 645 - aluminium
2090	Grilles petites et grandes dimensions	11049	71	Description produit	La AG 645 est une grille extérieure murale rectangulaire à ailettes horizontales avec fonction anti-pluie et un grillage de protection à mailles carrées de 12 X 12, Ø 1,2 mm. Ses ailettes sont mobiles pour permettre la fermeture via un levier manuel ou un moteur.
2090	Grilles petites et grandes dimensions	11049	101	Plus produit	> fermeture totale grâce aux ailettes mobiles,##NewLine##> fermeture manuelle ou motorisée.
2090	Grilles petites et grandes dimensions	7401	83	Gamme	AWA 251
2090	Grilles petites et grandes dimensions	7401	93	Nom du produit	Série AWA 251 - aluminium
2090	Grilles petites et grandes dimensions	7401	71	Description produit	La grille extérieure murale AWA 251 sert à la prise d’air neuf ou au rejet d’air vicié des systèmes de ventilation dans les bâtiments tertiaires ou collectifs. Elle est composée d'ailettes horizontales inclinées à 45° avec un entraxe de 25 mm. Sa finition est en aluminium anodisé, teinte naturelle satinée. Dimensions disponibles de 200 x 75 mm à 1 200 x 1 200 mm au pas de 25 mm.
2090	Grilles petites et grandes dimensions	7401	101	Plus produit	> grille légère adaptée aux débits de ventilation,##NewLine##> disponible sur stock dans la plupart des dimensions standards.
2090	Grilles petites et grandes dimensions	11048	83	Gamme	AU 661
2090	Grilles petites et grandes dimensions	11048	93	Nom du produit	Série AU 661 - aluminium
2090	Grilles petites et grandes dimensions	11048	71	Description produit	L'AU 661 est un volets anti-retour en gaine pour créer une surpression ou une dépression dans un bâtiment tertiaire. Son cadre est en acier galvanisé et les lames mobiles en tôle d’aluminium profilées. Dimensions disponibles de 200 x 200 mm à 1 600 x 2 000 mm au pas de 25 mm en L et de 150 mm en H.
2090	Grilles petites et grandes dimensions	11048	101	Plus produit	> grille adaptée au positionnement en gaine.
2090	Grilles petites et grandes dimensions	11047	83	Gamme	AG 662
2090	Grilles petites et grandes dimensions	11047	93	Nom du produit	Série AG 662 - aluminium
2090	Grilles petites et grandes dimensions	11047	71	Description produit	L'AG 662 volets anti-retour en position murale à l'extérieur pour mettre en dépression un local. Son cadre et ses lamelles sont en aluminium avec une finition en aluminium brut. Dimensions disponibles de 200 x 200 mm à 1 600 x 2 000 mm au pas de 25 mm en L et de 150 mm en H.
2090	Grilles petites et grandes dimensions	11047	101	Plus produit	> grille adaptée pour une dépression optimale.
2090	Grilles petites et grandes dimensions	11046	83	Gamme	AG 663
2090	Grilles petites et grandes dimensions	11046	93	Nom du produit	Série AG 663 - aluminium
2090	Grilles petites et grandes dimensions	11046	71	Description produit	L'AG 663 volets anti-retour en position murale à l'extérieur pour mettre en surpression un local. Son cadre et ses lamelles sont en aluminium avec une finition en aluminium brut. Dimensions disponibles de 200 x 200 mm à 1 600 x 2 000 mm au pas de 25 mm en L et de 150 mm en H.
2090	Grilles petites et grandes dimensions	11046	101	Plus produit	> grille adaptée pour une mise en surpression optimale.
2077	Edicules de toiture	11041	83	Gamme	AP 639
2077	Edicules de toiture	11041	93	Nom du produit	Série AP 639 - aluminium
2077	Edicules de toiture	11041	71	Description produit	l'AP 639 est un édicule de toiture en aluminium adapté aux système de ventilation comme à ceux de désenfumage mécanique ou naturel. Il permet le rejet ou l'amenée d'air pour le bâtiment.
2077	Edicules de toiture	11041	101	Plus produit	> grille de toiture adaptée aux débits de désenfumage naturel,##NewLine##> pare-pluie,##NewLine##> grille robuste spécialement conçue “anti-intrusion”.
2088	Grilles extérieures circulaires	2412	83	Gamme	AR 637
2088	Grilles extérieures circulaires	2412	93	Nom du produit	Série AR 637 - aluminium
2088	Grilles extérieures circulaires	2412	71	Description produit	La AR 637 est une grille extérieure circulaire murale en aluminium à ailettes horizontales avec fonction anti-pluie.
2088	Grilles extérieures circulaires	2412	101	Plus produit	> facilité d'installation : raccordement circulaire,##NewLine##> idéale pour les débits de ventilation.
2060	Centrales d'aspiration	85085	83	Gamme	C.Axpir® 
2060	Centrales d'aspiration	85085	93	Nom du produit	Pack centrale C.Axpir®  Dynamic
2060	Centrales d'aspiration	85085	71	Description produit	Le Pack centrale C.Axpir® Dynamic est une solution d'aspiration centralisée filaire pour la maison individuelle comprenant une centrale à affichage LED et un set d'accessoires de nettoyage.##NewLine##La centrale C.Axpir® Dynamic est une solution d'aspiration équipée d’une filtration cyclonique, connue pour sa performance et dispensant du sac d'aspiration.
2060	Centrales d'aspiration	85085	101	Plus produit	> aspiration cyclonique sans sac,##NewLine##> spécial grande maison,##NewLine##> afficheur LED.
2060	Centrales d'aspiration	2319	83	Gamme	C.Axpir® 
2060	Centrales d'aspiration	2319	93	Nom du produit	Pack centrale C.Axpir®  Digital
2060	Centrales d'aspiration	2319	71	Description produit	Le Pack centrale C.Axpir® Digital est une solution d'aspiration centralisée filaire pour la maison individuelle comprenant une centrale à affichage digital et un set d'accessoires de nettoyage.##NewLine##La centrale C.Axpir® est une solution d'aspiration équipée d’une filtration cyclonique, connue pour sa performance et dispensant du sac d'aspiration.
2060	Centrales d'aspiration	2319	101	Plus produit	> aspiration cyclonique sans sac,##NewLine##> spécial grande maison,##NewLine##> afficheur : indication du niveau d’encrassement du filtre, du niveau de ##NewLine##remplissage de la cuve, alerte maintenance.
2060	Centrales d'aspiration	2320	83	Gamme	C.Cleaner
2060	Centrales d'aspiration	2320	93	Nom du produit	Pack centrale C.Cleaner
2060	Centrales d'aspiration	2320	71	Description produit	Le Pack centrale C.Cleaner est une solution d'aspiration centralisée sans fil pour la maison individuelle < 300 m² comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##La centrale CCleaner est une solution d'aspiration avec sac et système de démarrage/arrêt sans fil brevetée Aldes : il suffit de secouer le flexible pour démarrer la centrale et d'appuyer sur le bouton stop situé à la poignée pour l'arrêter.
2060	Centrales d'aspiration	2320	101	Plus produit	> installation simplifiée: pas de fil entre la centrale et la prise,##NewLine##> report d'information à la centrale: sac plein, maintenance,##NewLine##> poignée ergonomique 2 en 1.
2060	Centrales d'aspiration	2321	83	Gamme	C.Compact
2060	Centrales d'aspiration	2321	93	Nom du produit	Pack centrale C.Compact
2060	Centrales d'aspiration	2321	71	Description produit	Le Pack centrale C.Compact est une solution d'aspiration centralisée filaire compacte pour logement collectif comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##Spécialement conçue pour les petites surfaces (appartement, petite maison, caravane, …), la centrale C.Compact est une solution d'aspiration avec sac puissante et silencieuse.
2060	Centrales d'aspiration	2321	101	Plus produit	> puissante et silencieuse,##NewLine##> multi utilisation (appartements, petites maisons, caravanes, ...),##NewLine##> faible encombrement.
2060	Centrales d'aspiration	2322	83	Gamme	C.Dyvac
2060	Centrales d'aspiration	2322	93	Nom du produit	Pack centrale C.Dyvac
2060	Centrales d'aspiration	2322	71	Description produit	Le Pack centrale C.Dyvac est une solution d'aspiration centralisée filaire pour la maison individuelle < 300 m² comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##La centrale C.Dyvac est une solution d'aspiration avec sac.
2060	Centrales d'aspiration	2322	101	Plus produit	> puissante et silencieuse,##NewLine##> sac d'aspiration filtrant pour plus d'hygiène.
2060	Centrales d'aspiration	2323	83	Gamme	C.Integra
2060	Centrales d'aspiration	2323	93	Nom du produit	Pack centrale C.Integra
2060	Centrales d'aspiration	2323	71	Description produit	Le Pack centrale C.Integra est une solution d'aspiration centralisée filaire ultra compacte, idéale en logement collectif, comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##La centrale C.Integra est une solution d'aspiration très discrète : elle se cache dans un placard ou s’intègre en plinthe sous un meuble de cuisine.
2060	Centrales d'aspiration	2323	101	Plus produit	> facilité d’installation : à l’horizontale sous un meuble (en plinthe ou non), à la verticale au mur ou dans un placard,##NewLine##> ergonomie : sac à poussière facilement accessible grâce au tiroir à l’avant de ##NewLine##la machine,##NewLine##> discrétion et esthétique : face avant de la centrale personnalisable.
2060	Centrales d'aspiration	2324	83	Gamme	C.Power
2060	Centrales d'aspiration	2324	93	Nom du produit	Pack centrale C.Power
2060	Centrales d'aspiration	2324	71	Description produit	Le Pack centrale C.Power est une solution d'aspiration centralisée sans fil pour la maison individuelle < 300 m² comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##La centrale C.Power est une solution d'aspiration avec sac et système de démarrage/arrêt sans fil brevetée Aldes : il suffit de secouer le flexible pour démarrer la centrale et d'appuyer sur le bouton stop situé à la poignée pour l'arrêter. Sa puissance d'aspiration est réglable à la poignée.
2060	Centrales d'aspiration	2324	101	Plus produit	> sélection de la puissance à la poignée ou à la centrale,##NewLine##> poignée ergonomique 2 en 1,##NewLine##> sac de rangement à crochet intégré.
2060	Centrales d'aspiration	7426	83	Gamme	C.Axpir® 
2060	Centrales d'aspiration	7426	93	Nom du produit	Pack centrale C.Axpir® Comfort
2060	Centrales d'aspiration	7426	71	Description produit	Le Pack centrale C.Axpir® Comfort est une solution d'aspiration centralisée sans fil pour la maison individuelle comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##La centrale C.Axpir® Comfort est une centrale à aspiration cyclonique et système de démarrage/arrêt sans fil brevetée Aldes : il suffit de secouer le flexible pour démarrer la centrale et d'appuyer sur le bouton stop situé à la poignée pour l'arrêter.
2060	Centrales d'aspiration	7426	101	Plus produit	> installation simplifiée : pas de fil entre la centrale et la prise,##NewLine##> aspiration cyclonique sans sac,##NewLine##> prise de service intégrée.
2060	Centrales d'aspiration	7427	83	Gamme	C.Axpir®
2060	Centrales d'aspiration	7427	93	Nom du produit	Pack centrale C.Axpir® Initia
2060	Centrales d'aspiration	7427	71	Description produit	Le Pack centrale C.Axpir® Initia est une solution d'aspiration centralisée pour la maison individuelle comprenant une centrale et un set d'accessoires de nettoyage.##NewLine##La centrale C.Axpir® Initia est une solution d'aspiration cyclonique à démarrage par contact 24V.
2060	Centrales d'aspiration	7427	101	Plus produit	> compacité,##NewLine##> aspiration cyclonique sans sac.
1928	Sets de nettoyage domestique	1994	83	Gamme	Accessoires de nettoyage aspiration centralisée
1928	Sets de nettoyage domestique	1994	93	Nom du produit	Sets de nettoyage complémentaires
1928	Sets de nettoyage domestique	1994	71	Description produit	Les accessoires de nettoyage Aldes ont été spécialement conçus pour un nettoyage efficace de tous types de surfaces.
1928	Sets de nettoyage domestique	1994	101	Plus produit	> kits complets d'accessoires de nettoyage,##NewLine##> accessoires livrés dans un sac de rangement intégrant une fonction crochet pour ranger le flexible.
2067	Conduits et accessoires de réseaux	2262	83	Gamme	Flexible rétractable
2067	Conduits et accessoires de réseaux	2262	93	Nom du produit	Kit d’installation pour système de flexible rétractable
2067	Conduits et accessoires de réseaux	2262	71	Description produit	Le système de flexible rétractable Aldes est un kit comprenant l'ensemble des accessoires permettant de ranger le flexible dédié dans un conduit d’aspiration spécialement conçu pour faciliter le coulissement du flexible.
2067	Conduits et accessoires de réseaux	2262	101	Plus produit	> ergonomie et discrétion : une fois l’aspirateur passé, le flexible se glisse par aspiration dans le conduit en un clin d’œil,##NewLine##> grand rayon d'action : jusqu'à 12 mètres de flexible.
2067	Conduits et accessoires de réseaux	2266	83	Gamme	Conduits d'aspiration Série W
2067	Conduits et accessoires de réseaux	2266	93	Nom du produit	Kit réseau clipsable diamètre 44 mm
2067	Conduits et accessoires de réseaux	2266	71	Description produit	Le Kit réseau clipsable diamètre 44 est un assortiment de conduits d'aspiration de diamètre 44 mm permettant de réaliser un réseau complet d'aspiration en garantissant une étanchéité parfaite sans encollage.
2067	Conduits et accessoires de réseaux	2266	101	Plus produit	> montage rapide et fiable sans colle,##NewLine##> réseau démontable,##NewLine##> diamètre 44 mm, intégrable en cloison sèche de 70 mm d'épaisseur.
2067	Conduits et accessoires de réseaux	2267	83	Gamme	Conduits d'aspiration Série V
2067	Conduits et accessoires de réseaux	2267	93	Nom du produit	Kit réseau et prises pour passage vertical de cloison sèche
2067	Conduits et accessoires de réseaux	2267	71	Description produit	Le passage vertical de cloison sèche comporte un assortiment de conduits et accessoires de forme aplatie qui permet l'installation d'une prise d'aspiration sur une cloison intérieure. Grâce à leur forme aplatie, les conduits et accessoires s'intègrent entre les rails des plaques de plâtre. La contre-prise et les prises d'aspiration qui complètent l'installation sont spécifiques à ce système.
2067	Conduits et accessoires de réseaux	2267	101	Plus produit	> intégration facile d'une prise en cloison intérieure.
2067	Conduits et accessoires de réseaux	2268	83	Gamme	Conduits d'aspiration Série T
2067	Conduits et accessoires de réseaux	2268	93	Nom du produit	Kit réseau série T
2067	Conduits et accessoires de réseaux	2268	71	Description produit	Le Kit réseau série T est un assortiment de conduits d'aspiration de diamètre 51 mm et d'accessoires permettant de réaliser un réseau complet d'aspiration centralisée dans les maisons individuelles ou dans les appartements, en garantissant un transport optimal des poussières.
2067	Conduits et accessoires de réseaux	2268	101	Plus produit	> transport efficace des poussières (vitesse des poussières > 110 km/h),##NewLine##> faible perte de charge du système,##NewLine##> idéal pour réaliser un prééquipement.
2049	Accessoires de nettoyage domestique	2261	83	Gamme	C.Dooble;C.Power;C.Booster;C.Cleaner;C.Dyvac;C.Axpir;C.Integra;C.Compact
2049	Accessoires de nettoyage domestique	2261	93	Nom du produit	Kit aspiration de liquides
